film,character,cleaned_dialogue,sentiment_score,anger,disgust,fear,joy,neutral,sadness,surprise
Pulp Fiction,VINCENT,What do you think about what happened to Antwan?,0.0,0.04261549934744835,0.02060241438448429,0.04329616203904152,0.0027619253378361464,0.7881421446800232,0.01339184120297432,0.08918999880552292
Pulp Fiction,MIA,Who's Antwan?,0.0,0.006586822215467691,0.0028247609734535217,0.004569544922560453,0.006029853131622076,0.5443955659866333,0.005486354697495699,0.43010708689689636
Pulp Fiction,VINCENT,Tony Rocky Horror.,-0.5719,0.011103330180048943,0.020336288958787918,0.35824090242385864,0.02705850824713707,0.34744033217430115,0.02739366888999939,0.20842686295509338
Pulp Fiction,MIA,He fell out of a window.,0.0,0.08505862206220627,0.01562899351119995,0.6827162504196167,0.002799530979245901,0.006780864205211401,0.006894173566251993,0.20012167096138
Pulp Fiction,VINCENT,"That's one way to say it. Another way is, he was thrown out. Another was is, he was thrown out by Marsellus. And even another way is, he was thrown out of a window by Marsellus because of you.",0.0,0.2673167884349823,0.2610023021697998,0.018817124888300896,0.0027019695844501257,0.39324432611465454,0.03123418428003788,0.025683242827653885
Pulp Fiction,MIA,Is that a fact?,0.0,0.0952330231666565,0.08705420047044754,0.005995327606797218,0.0033561198506504297,0.09141339361667633,0.006758403964340687,0.7101895213127136
Pulp Fiction,VINCENT,"No it's not, it's just what I heard.",-0.296,0.020281977951526642,0.03467414155602455,0.006722531747072935,0.00401297677308321,0.8820701241493225,0.006163114216178656,0.046075109392404556
Pulp Fiction,MIA,Who told you this?,0.0,0.038843803107738495,0.019755365327000618,0.006179190240800381,0.007232791278511286,0.04594476893544197,0.007807568181306124,0.874236524105072
Pulp Fiction,VINCENT,They.,0.0,0.016240451484918594,0.03327532112598419,0.006887130904942751,0.0070123327895998955,0.9007788896560669,0.018617762252688408,0.017188096418976784
Pulp Fiction,MIA,"They talk a lot, don't they?",0.0,0.18056243658065796,0.3636082410812378,0.013410854153335094,0.00559772364795208,0.35911449790000916,0.016864074394106865,0.06084216386079788
Pulp Fiction,VINCENT,They certainly do.,0.34,0.008061186410486698,0.00723149161785841,0.001983840484172106,0.0038306645583361387,0.9618749022483826,0.007481047417968512,0.009536820463836193
Pulp Fiction,MIA,"Well don't by shy Vincent, what exactly did they say?",0.4291,0.025566713884472847,0.01627998799085617,0.4722902476787567,0.007696419954299927,0.37024247646331787,0.005734447855502367,0.10218966752290726
Pulp Fiction,MIA,"Let me help you Bashful, did it involve the F-word?",0.3818,0.05077516660094261,0.031884580850601196,0.1879555583000183,0.003624408273026347,0.5913663506507874,0.03726610913872719,0.09712778776884079
Pulp Fiction,VINCENT,No. They just said Rocky Horror gave you a foot massage.,-0.5719,0.009664398618042469,0.1466495841741562,0.03540230169892311,0.011013233102858067,0.707233190536499,0.03503626585006714,0.05500097945332527
Pulp Fiction,MIA,And...?,0.0,0.012467739172279835,0.006808618549257517,0.004882194567471743,0.0025834552943706512,0.06698427349328995,0.003530516754835844,0.9027432203292847
Pulp Fiction,VINCENT,"No and, that's it.",-0.296,0.07399065792560577,0.12073676288127899,0.013356794603168964,0.010900561697781086,0.7477207183837891,0.024855466559529305,0.00843909289687872
Pulp Fiction,MIA,You heard Marsellus threw Rocky Horror out of a four-story window because he massaged my feet?,-0.5719,0.08674411475658417,0.3213976323604584,0.11766023188829422,0.008332175202667713,0.13896295428276062,0.01477985642850399,0.3121230900287628
Pulp Fiction,VINCENT,Yeah.,0.296,0.011870546266436577,0.09604515880346298,0.013104675337672234,0.0064036548137664795,0.8143123984336853,0.05106893554329872,0.0071945711970329285
Pulp Fiction,MIA,And you believed that?,0.0,0.07070962339639664,0.0169514287263155,0.004067406989634037,0.014355519786477089,0.04668159410357475,0.004484643694013357,0.8427497744560242
Pulp Fiction,VINCENT,"At the time I was told, it seemed reasonable.",0.0,0.15526749193668365,0.06294169276952744,0.039863865822553635,0.33509260416030884,0.3729358911514282,0.018427733331918716,0.015470721758902073
Pulp Fiction,MIA,Marsellus throwing Tony out of a four story window for giving me a foot massage seemed reasonable?,0.34,0.08033833652734756,0.09353911131620407,0.022875498980283737,0.0046974001452326775,0.4127626419067383,0.004235075321048498,0.3815518617630005
Pulp Fiction,VINCENT,"No, it seemed excessive. But that doesn't mean it didn't happen. I heard Marsellus is very protective of you.",0.0,0.1425812542438507,0.23885907232761383,0.02733352966606617,0.0034642135724425316,0.5584419369697571,0.017609992995858192,0.011709971353411674
Pulp Fiction,MIA,A husband being protective of his wife is one thing. A husband almost killing another man for touching his wife's feet is something else.,-0.6258,0.04442831501364708,0.9357097744941711,0.0021556150168180466,0.000374937109882012,0.013870267197489738,0.002028447575867176,0.0014327461831271648
Pulp Fiction,VINCENT,But did it happen?,0.0,0.050434913486242294,0.011382431723177433,0.01318227406591177,0.003016698407009244,0.08129945397377014,0.01409067027270794,0.8265935778617859
Pulp Fiction,MIA,"The only thing Antwan ever touched of mine was my hand, when he shook it. I met Anwan once � at my wedding � then never again. The truth is, nobody knows why Marsellus tossed Tony Rocky Horror out of that window except Marsellus and Tony Rocky Horror. But when you scamps get together, you're worse than a sewing circle.",-0.8142,0.031101588159799576,0.9373219609260559,0.01878623105585575,0.0004371671820990741,0.006869955454021692,0.0032075748313218355,0.002275660168379545
Pulp Fiction,MIA,Right here.,0.0,0.005297757685184479,0.003791961818933487,0.0012907751370221376,0.014377688989043236,0.9550731182098389,0.0030031565111130476,0.01716562733054161
Pulp Fiction,MIA,I wanna dance.,0.0,0.017055829986929893,0.022376414388418198,0.03552227467298508,0.1186797022819519,0.05610525980591774,0.720747172832489,0.029513223096728325
Pulp Fiction,VINCENT,"No, no, no no, no, no, no, no.",-0.296,0.08062990009784698,0.21025390923023224,0.5030625462532043,0.0054679433815181255,0.1300068497657776,0.06139925494790077,0.009179595857858658
Pulp Fiction,MIA,"So, dance good.",0.4404,0.04807959124445915,0.04803004860877991,0.005309269297868013,0.35174688696861267,0.5277673006057739,0.013456663116812706,0.005610233638435602
Pulp Fiction,VINCENT,"All right, you asked for it.",0.0,0.10975264757871628,0.02070506662130356,0.002473518718034029,0.027043867856264114,0.8212710618972778,0.004149308893829584,0.01460451539605856
Pulp Fiction,VINCENT,Was than an uncomfortable silence?,-0.3818,0.012080864049494267,0.23658505082130432,0.39660805463790894,0.0030247876420617104,0.29593175649642944,0.013017778284847736,0.042751628905534744
Pulp Fiction,MIA,I don't know what that was.,0.0,0.018512459471821785,0.027656493708491325,0.010662063024938107,0.0028481383342295885,0.06889626383781433,0.009258952923119068,0.862165629863739
Pulp Fiction,VINCENT,I'm gonna take a piss.,-0.4019,0.6561733484268188,0.29884421825408936,0.0055024405010044575,0.003416476072743535,0.019566195085644722,0.015001954510807991,0.0014953988138586283
Pulp Fiction,MIA,"That was a little bit more information than I needed to know, but go right ahead.",0.0,0.01451832801103592,0.02109529823064804,0.006883829366415739,0.011090273968875408,0.9198922514915466,0.01590356044471264,0.01061648316681385
Pulp Fiction,VINCENT,"One drink and leave. Don't be rude, but drink your drink quickly, say goodbye, walk out the door, get in your car, and go down the road.",0.163,0.45030149817466736,0.037999559193849564,0.1876133680343628,0.005154215730726719,0.28912636637687683,0.024192027747631073,0.005613008514046669
Pulp Fiction,VINCENT,"...It's a moral test of yourself, whether or not you can maintain loyalty. Because when people are loyal to each other, that's very meaningful.",0.8479,0.04387673735618591,0.09182875603437424,0.011585745960474014,0.21682356297969818,0.6047650575637817,0.009642859920859337,0.021477259695529938
Pulp Fiction,VINCENT,"So you're gonna go out there, drink your drink, say ""Goodnight, I've had a very lovely evening,"" go home, and jack off. And that's all you're gonna do.",0.624,0.04004416987299919,0.04880250245332718,0.0063467733561992645,0.23769451677799225,0.6253044009208679,0.03566870838403702,0.006138897966593504
Pulp Fiction,VINCENT,Jesus Christ!,0.0,0.06892628967761993,0.05139787495136261,0.00667138397693634,0.015312782488763332,0.024092089384794235,0.008152295835316181,0.8254472613334656
Pulp Fiction,VINCENT,"We're on our feet now, and now we're gonna talk out to the car. Here we go, watch us walk.",0.0,0.04609670490026474,0.03188243508338928,0.025248270481824875,0.020382694900035858,0.8362151980400085,0.009908098727464676,0.03026667982339859
Pulp Fiction,VINCENT,"Lance, this is Vincent, I'm in big fuckin' trouble man, I'm on my way to your place.",-0.4576,0.1306115835905075,0.06887982040643692,0.3386521637439728,0.01940874010324478,0.21667695045471191,0.18681839108467102,0.03895239159464836
Pulp Fiction,VINCENT,You still got an adrenaline shot?,0.0,0.06051844358444214,0.030563121661543846,0.010892670601606369,0.03210149705410004,0.2671584188938141,0.009075460024178028,0.5896903872489929
Pulp Fiction,VINCENT,"I need it man, I got a chick she's fuckin' Doing on me.",0.0,0.45266345143318176,0.3249589502811432,0.014844944700598717,0.04041505977511406,0.0762936994433403,0.04180215671658516,0.04902175813913345
Pulp Fiction,VINCENT,No choice.,-0.296,0.2862677574157715,0.18779048323631287,0.07629457861185074,0.003313248511403799,0.08614513278007507,0.35861557722091675,0.0015731730964034796
Pulp Fiction,VINCENT,Yeah. She's dyin'.,0.296,0.13341455161571503,0.6895478367805481,0.022296065464615822,0.011100685223937035,0.05913776904344559,0.06507770717144012,0.019425351172685623
Pulp Fiction,VINCENT,Negative.,-0.5719,0.06885185092687607,0.8306317925453186,0.010948237963020802,0.0034885010682046413,0.07239120453596115,0.011364098638296127,0.0023241941817104816
Pulp Fiction,VINCENT,Sorry.,-0.0772,0.0014192139497026801,0.006235415581613779,0.0029399532359093428,0.0018613097490742803,0.0370597206056118,0.9393318295478821,0.01115261297672987
Pulp Fiction,VINCENT,"Too late, I'm already here.",0.0,0.034188348799943924,0.029231468215584755,0.015559246763586998,0.006042067892849445,0.5325307250022888,0.2235187441110611,0.1589294821023941
Pulp Fiction,VINCENT,"If you're through havin' your little hissy fit, this chick is dyin', get your needle and git it now!",0.364,0.8233921527862549,0.061466239392757416,0.01274076011031866,0.018435409292578697,0.05137103796005249,0.012705444358289242,0.01988901197910309
Pulp Fiction,VINCENT,"This fucked up bitch is Marsellus Wallace's wife. Now if she fuckin' croaks on me, I'm a grease spot. But before he turns me into a bar soap, I'm gonna be forced to tell 'im about how you coulda saved her life, but instead you let her die on your front lawn.",-0.8945,0.565815806388855,0.35780206322669983,0.010683338157832623,0.004003313835710287,0.030994398519396782,0.025690125301480293,0.005010928027331829
Pulp Fiction,VINCENT,She's ODing on us.,0.0,0.360430508852005,0.4781043827533722,0.01524124015122652,0.0029595859814435244,0.08647649735212326,0.04404611885547638,0.012741675600409508
Pulp Fiction,VINCENT,What do you need a medical book for?,0.0,0.02632356621325016,0.017508668825030327,0.01312786154448986,0.0022200874518603086,0.8107119798660278,0.010027366690337658,0.12008044868707657
Pulp Fiction,VINCENT,You've had that thing for six years and you never used it?,0.0,0.03814101591706276,0.0636599212884903,0.006959130056202412,0.003136190352961421,0.3996905982494354,0.01811024360358715,0.4703029692173004
Pulp Fiction,VINCENT,Well then get it.,0.2732,0.47562506794929504,0.07811097055673599,0.015369581989943981,0.012546850368380547,0.4004126787185669,0.009790691547095776,0.00814408902078867
Pulp Fiction,VINCENT,I'm not fuckin' stoppin' you.,0.0,0.7643520832061768,0.10457257181406021,0.030421044677495956,0.006308602634817362,0.0446586050093174,0.04266118258237839,0.007025857921689749
Pulp Fiction,VINCENT,Hurry up man! We're losin' her!,0.0,0.5239492058753967,0.07301012426614761,0.09465419501066208,0.09596724063158035,0.13267022371292114,0.04542718082666397,0.0343218669295311
Pulp Fiction,VINCENT,"I dunno, some medical book.",0.0,0.0243170615285635,0.24240875244140625,0.029432108625769615,0.012181923724710941,0.6342781782150269,0.015294451266527176,0.04208749905228615
Pulp Fiction,VINCENT,"� get your ass in here, fuck the book!",-0.807,0.9274306297302246,0.04216610640287399,0.015440219081938267,0.0028726335149258375,0.0035588019527494907,0.005091854836791754,0.0034398024436086416
Pulp Fiction,VINCENT,Quit fuckin' around man and give her the shot!,0.0,0.919258713722229,0.04140525311231613,0.014633594080805779,0.00540675176307559,0.009195663966238499,0.00468561751767993,0.005414476152509451
Pulp Fiction,VINCENT,Does it have to be exact?,0.0,0.024799030274152756,0.033531587570905685,0.004225850570946932,0.002158554969355464,0.6400285959243774,0.007897809147834778,0.2873585522174835
Pulp Fiction,VINCENT,"Well, I don't know exactly where her heart is, I think it's here.",0.743,0.008407209068536758,0.01935543678700924,0.01405795756727457,0.0042264387011528015,0.8433942794799805,0.024795910343527794,0.08576276898384094
Pulp Fiction,VINCENT,"I need a big fat magic marker, got one?",0.0,0.02250215783715248,0.012019332498311996,0.005493680946528912,0.017662355676293373,0.7219627499580383,0.012905984185636044,0.20745371282100677
Pulp Fiction,VINCENT,"I need a big fat magic marker, any felt pen'll do, but a magic marker would be great.",0.7684,0.0060405549593269825,0.012572758831083775,0.0025564127136021852,0.009051099419593811,0.9416718482971191,0.008893545717000961,0.019213713705539703
Pulp Fiction,VINCENT,You're gonna give her the shot.,0.0,0.45675137639045715,0.11594658344984055,0.01870078407227993,0.07628770917654037,0.30114901065826416,0.020836452022194862,0.01032805535942316
Pulp Fiction,VINCENT,I've never does this before.,0.0,0.005691142287105322,0.008094590157270432,0.008765933103859425,0.0070307329297065735,0.5881062746047974,0.008679342456161976,0.3736319839954376
Pulp Fiction,VINCENT,"Okay, what do I do?",0.2263,0.34154096245765686,0.03023899719119072,0.4993962049484253,0.005428548436611891,0.03329378738999367,0.0387302003800869,0.051371216773986816
Pulp Fiction,VINCENT,I gotta stab her?,-0.5859,0.6760289669036865,0.16080708801746368,0.07895386219024658,0.002535882405936718,0.020887771621346474,0.025631006807088852,0.03515545278787613
Pulp Fiction,VINCENT,What happens after that?,0.0,0.028240418061614037,0.02571914531290531,0.014387188479304314,0.0023289790842682123,0.7953392863273621,0.009758105501532555,0.12422682344913483
Pulp Fiction,VINCENT,This ain't a fuckin' joke man!,-0.3393,0.5116523504257202,0.363087922334671,0.008532578125596046,0.019085362553596497,0.022945115342736244,0.016020826995372772,0.05867580324411392
Pulp Fiction,VINCENT,Count to three.,0.0,0.06195835396647453,0.02122381329536438,0.0034901315812021494,0.00477336160838604,0.8846781849861145,0.018164590001106262,0.005711603909730911
Pulp Fiction,MIA,Something.,0.0,0.0599670372903347,0.1622229963541031,0.08153592050075531,0.012363511137664318,0.5627433657646179,0.027993371710181236,0.09317377209663391
Pulp Fiction,VINCENT,Mia!,-0.3595,0.30672067403793335,0.05836118012666702,0.013962727971374989,0.17859120666980743,0.13219787180423737,0.02945874072611332,0.2807076573371887
Pulp Fiction,VINCENT,What are your thoughts on how to handle this?,0.0,0.04307614639401436,0.012157702818512917,0.04105939343571663,0.0021015130914747715,0.8611401915550232,0.010091246105730534,0.030373696237802505
Pulp Fiction,MIA,What's yours?,0.0,0.044422462582588196,0.009010502137243748,0.011519573628902435,0.005889118183404207,0.5673381686210632,0.013122955337166786,0.3486972153186798
Pulp Fiction,VINCENT,Well I'm of the opinion that Marsellus can live his whole live and never ever hear of this incident.,0.2732,0.037616338580846786,0.11658867448568344,0.011995202861726284,0.0036802461836487055,0.7959269881248474,0.03047097846865654,0.0037216469645500183
Pulp Fiction,MIA,"Don't worry about it. If Marsellus ever heard of this, I'd be in as much trouble as you.",-0.0757,0.01784343272447586,0.006376331206411123,0.8672364354133606,0.004102735780179501,0.06717205047607422,0.02276640012860298,0.014502624981105328
Pulp Fiction,VINCENT,I seriously doubt that.,-0.4939,0.016667917370796204,0.018978862091898918,0.009984382428228855,0.0046256668865680695,0.3498117923736572,0.006777582690119743,0.5931538343429565
Pulp Fiction,MIA,"If you can keep a secret, so can I.",0.0,0.04744742065668106,0.02033812552690506,0.004485158249735832,0.007725469768047333,0.9106683731079102,0.007269224617630243,0.002066184300929308
Pulp Fiction,VINCENT,Let's shake on it.,-0.1779,0.0019632182084023952,0.0036371343303471804,0.9818564057350159,0.0014366046525537968,0.006504857912659645,0.002217070432379842,0.0023847564589232206
Pulp Fiction,VINCENT,Mum's the word.,0.0,0.02423124946653843,0.17593073844909668,0.004039671737700701,0.01752220094203949,0.7280489802360535,0.019926194101572037,0.030300943180918694
Pulp Fiction,VINCENT,"If you'll excuse me, I gotta go home and have a heart attack.",0.34,0.0136005450040102,0.02657933160662651,0.113506019115448,0.004964109044522047,0.10124354064464569,0.7217744588851929,0.01833195798099041
Pulp Fiction,MIA,"You still wanna hear my ""FOX FORCE FIVE"" joke?",0.296,0.05203990265727043,0.047684475779533386,0.015181465074419975,0.21284784376621246,0.46342867612838745,0.02883714996278286,0.17998041212558746
Pulp Fiction,VINCENT,"Sure, but I think I'm still a little too petrified to laugh.",0.2999,0.0015527765499427915,0.003934561274945736,0.9760861992835999,0.001911443891003728,0.008875884115695953,0.002367086475715041,0.005272130016237497
Pulp Fiction,MIA,"Uh-huh. You won't laugh because it's not funny. But if you still wanna hear it, I'll tell it.",-0.395,0.05956648290157318,0.21069130301475525,0.02386367693543434,0.062089309096336365,0.5246806144714355,0.04680000618100166,0.07230862975120544
Pulp Fiction,VINCENT,I can't wait.,0.0,0.0023648208007216454,0.0012697618221864104,0.0036941429134458303,0.9560373425483704,0.023770209401845932,0.007191553711891174,0.005672201048582792
Pulp Fiction,MIA,"Three tomatoes are walking down the street, a poppa tomato, a momma tomato, and a little baby tomato. The baby tomato is lagging behind the poppa and momma tomato. The poppa tomato gets mad, goes over to the momma tomato and stamps on him �",-0.6486,0.34161537885665894,0.4556191861629486,0.012951990589499474,0.011592499911785126,0.1270122528076172,0.041030094027519226,0.010178548283874989
Pulp Fiction,MIA,"See ya 'round, Vince.",0.0,0.03108563832938671,0.014894604682922363,0.0061482652090489864,0.3960331976413727,0.5110030770301819,0.021526755765080452,0.019308526068925858
Pulp Fiction,BUTCH,Uh-huh.,0.0,0.019714482128620148,0.19650255143642426,0.3260800540447235,0.006984263192862272,0.30603066086769104,0.11835762858390808,0.026330383494496346
Pulp Fiction,BUTCH,I'm ready.,0.3612,0.014413977973163128,0.007562027312815189,0.024295393377542496,0.10186812281608582,0.8233038783073425,0.013433127664029598,0.015123478136956692
Pulp Fiction,BUTCH,"If you're the cab I called, I'm the guy you're supposed to pick up.",0.0,0.047657765448093414,0.04272282123565674,0.051190853118896484,0.01575339213013649,0.7903436422348022,0.00951834674924612,0.042813073843717575
Pulp Fiction,BUTCH,Outta here.,0.0,0.6635637283325195,0.1589302122592926,0.01857462339103222,0.01467848476022482,0.06131035089492798,0.03482142835855484,0.048121143132448196
Pulp Fiction,VINCENT,Mia. How you doin'?,-0.296,0.07083304971456528,0.047589778900146484,0.02127840742468834,0.04670264571905136,0.2474859058856964,0.05810176581144333,0.5080084800720215
Pulp Fiction,MIA,Great. I never thanked you for the dinner.,0.4007,0.04119773209095001,0.3933807611465454,0.00244931410998106,0.04243826866149902,0.3198416829109192,0.07539720833301544,0.12529493868350983
Pulp Fiction,BUTCH,"Hey, how do I open the window back here?",0.0,0.08370494842529297,0.03608115017414093,0.014679569751024246,0.02318790927529335,0.13968078792095184,0.03631766512989998,0.6663479804992676
Pulp Fiction,BUTCH,Whatever gave you that idea?,0.0,0.044216714799404144,0.01565585285425186,0.008488649502396584,0.02258467860519886,0.37263259291648865,0.00549243064597249,0.5309290885925293
Pulp Fiction,BUTCH,He's dead?,-0.6486,0.03388990834355354,0.05602911487221718,0.010711857117712498,0.0021850583143532276,0.04396073520183563,0.02026657946407795,0.8329567909240723
Pulp Fiction,BUTCH,Are you some kinda weirdo?,-0.3626,0.11624438315629959,0.6511744856834412,0.033338237553834915,0.007917634211480618,0.07841688394546509,0.011587357148528099,0.10132099688053131
Pulp Fiction,BUTCH,"Tell ya what, you give me one of them cigarettes, I'll give you an answer.",0.0,0.10419562458992004,0.03120516799390316,0.008226202800869942,0.03864719718694687,0.7999465465545654,0.009685655124485493,0.008093643933534622
Pulp Fiction,BUTCH,So...,0.0,0.02603105455636978,0.03679089620709419,0.01056823879480362,0.020680684596300125,0.8295003771781921,0.029263902455568314,0.04716487601399422
Pulp Fiction,BUTCH,...Esmarelda Villalobos � is that Mexican?,0.0,0.005967280827462673,0.003846497507765889,0.0034690340980887413,0.013217829167842865,0.3473641872406006,0.010384121909737587,0.6157510280609131
Pulp Fiction,BUTCH,It's a very pretty name.,0.5413,0.003356795059517026,0.02069234289228916,0.0015465234173461795,0.6082879900932312,0.3395354747772217,0.004750384949147701,0.021830493584275246
Pulp Fiction,BUTCH,"That's one hell of a name you got there, sister.",-0.6808,0.35834527015686035,0.5339158177375793,0.0042478665709495544,0.005573386326432228,0.06247544288635254,0.008543059229850769,0.026899153366684914
Pulp Fiction,BUTCH,Butch.,0.0,0.08137363195419312,0.7996658086776733,0.009962969459593296,0.0020632129162549973,0.07008180022239685,0.028707044199109077,0.00814554002135992
Pulp Fiction,BUTCH,"I'm an American, our names don't mean shit. Anyway, moving right along, what is it you wanna know, Esmarelda?",0.4449,0.09996068477630615,0.304475873708725,0.01198645681142807,0.008561144582927227,0.542015016078949,0.00768984155729413,0.025311008095741272
Pulp Fiction,BUTCH,"� I couldn't tell ya. I didn't know he was dead 'til you told me he was dead. Now I know he's dead, do you wanna know how I feel about it?",-0.9313,0.07255961000919342,0.40448835492134094,0.10482557117938995,0.006742250639945269,0.06533051282167435,0.18934829533100128,0.15670542418956757
Pulp Fiction,BUTCH,I don't feel the least little bit bad.,-0.4976,0.008087337017059326,0.15506507456302643,0.007377458270639181,0.004842049907892942,0.042883358895778656,0.7796156406402588,0.0021290588192641735
Pulp Fiction,BUTCH,Merci beaucoup. And here's a little something for the effort.,0.0,0.01129426620900631,0.007260269019752741,0.0013445679796859622,0.15221931040287018,0.7673161029815674,0.012350775301456451,0.04821467772126198
Pulp Fiction,BUTCH,"Now if anybody should ask you about who your fare was tonight, what're you gonna tell 'em?",0.0,0.2889060974121094,0.0886913314461708,0.03808843716979027,0.016184942796826363,0.4824641942977905,0.014201699756085873,0.07146331667900085
Pulp Fiction,BUTCH,"Bon soir, Esmarelda.",0.0,0.0028497155290097,0.00566985784098506,0.0017848085844889283,0.4322490990161896,0.3423360586166382,0.16476751863956451,0.05034301057457924
Pulp Fiction,BUTCH,"Is that better, sugar pop?",0.4404,0.015269976109266281,0.09769334644079208,0.0034262491390109062,0.01818079687654972,0.7834925055503845,0.009648101404309273,0.07228904962539673
Pulp Fiction,BUTCH,Pretty hard. I got into a fight.,0.0516,0.18519404530525208,0.15372149646282196,0.13124214112758636,0.014218177646398544,0.0368313267827034,0.4427395164966583,0.03605319932103157
Pulp Fiction,BUTCH,Uh-huh?,0.0,0.043896280229091644,0.1150737851858139,0.17228099703788757,0.006244842428714037,0.08548130095005035,0.029270293191075325,0.5477524995803833
Pulp Fiction,BUTCH,You were lookin' in the mirror and you wish you had some pot?,0.4019,0.035467736423015594,0.07121885567903519,0.03661549836397171,0.013219321146607399,0.17121998965740204,0.06690087914466858,0.6053577065467834
Pulp Fiction,BUTCH,"Well you should be happy, 'cause you do.",0.7003,0.014289976097643375,0.008830508217215538,0.0008918029488995671,0.7958384156227112,0.11974142491817474,0.04353507608175278,0.01687278412282467
Pulp Fiction,BUTCH,I didn't realize there was a difference between a tummy and a pot belly.,0.0,0.00793343037366867,0.012672708369791508,0.006523792631924152,0.0024711606092751026,0.01942766271531582,0.0031064795330166817,0.9478647708892822
Pulp Fiction,BUTCH,You want me to have a pot?,0.0772,0.2639692425727844,0.13624431192874908,0.024080609902739525,0.012102759443223476,0.12750230729579926,0.024541933089494705,0.41155877709388733
Pulp Fiction,BUTCH,You think guys would find that attractive?,0.4404,0.02626788429915905,0.023736068978905678,0.0062570590525865555,0.016254547983407974,0.3147609531879425,0.004528344608843327,0.6081951260566711
Pulp Fiction,BUTCH,"If you a pot belly, I'd punch you in it.",0.0,0.7277472019195557,0.04862198978662491,0.1842648684978485,0.00195453898049891,0.01992977224290371,0.013333877548575401,0.004147744737565517
Pulp Fiction,BUTCH,Right in the belly.,0.0,0.023937880992889404,0.24008598923683167,0.0589529350399971,0.017191652208566666,0.22477909922599792,0.3401191532611847,0.09493321180343628
Pulp Fiction,BUTCH,You'd do that to me?,0.0,0.48377084732055664,0.15341292321681976,0.03544626384973526,0.005619358737021685,0.03353499621152878,0.0135117769241333,0.2747038006782532
Pulp Fiction,BUTCH,"Did you get everything, sugar pop?",0.0,0.05679856985807419,0.038586996495723724,0.007995560765266418,0.009116281755268574,0.2873549461364746,0.01708889938890934,0.583058774471283
Pulp Fiction,BUTCH,Good job.,0.4404,0.01875416189432144,0.025441143661737442,0.0014720297185704112,0.4038736820220947,0.5389552116394043,0.005432620644569397,0.006071161478757858
Pulp Fiction,BUTCH,You didn't listen to the radio?,0.0,0.31061333417892456,0.2515007257461548,0.013204950839281082,0.002841365523636341,0.06268434226512909,0.01899818144738674,0.3401571214199066
Pulp Fiction,BUTCH,I won alright.,0.6908,0.005122820846736431,0.0037377753760665655,0.0009821568382903934,0.9687080979347229,0.01481869537383318,0.005622801836580038,0.0010077250190079212
Pulp Fiction,BUTCH,Sure am.,0.3182,0.013274463824927807,0.013720763847231865,0.006955138873308897,0.021298455074429512,0.7721924781799316,0.06371752917766571,0.10884114354848862
Pulp Fiction,BUTCH,Floyd retired too.,0.0,0.0017382170772179961,0.008501841686666012,0.0024389389436692,0.003214653115719557,0.09422566741704941,0.8752896785736084,0.014591054059565067
Pulp Fiction,BUTCH,Not no more.,0.2235,0.31294676661491394,0.053436171263456345,0.02310723252594471,0.003544186009094119,0.5466132760047913,0.0569777749478817,0.003374546766281128
Pulp Fiction,BUTCH,"We ain't at the finish, baby.",0.0,0.10692152380943298,0.10325618088245392,0.02970040962100029,0.04991741478443146,0.6559246778488159,0.03524445369839668,0.019035285338759422
Pulp Fiction,BUTCH,"Fabienne, I want you to be with me.",0.0772,0.053216055035591125,0.07930940389633179,0.055713992565870285,0.038560688495635986,0.3294448256492615,0.4349307715892792,0.008824322372674942
Pulp Fiction,BUTCH,...and ever.,0.0,0.022183537483215332,0.017945263534784317,0.008510403335094452,0.014950943179428577,0.8762433528900146,0.042713262140750885,0.017453255131840706
Pulp Fiction,BUTCH,Oui.,0.0,0.012070288881659508,0.12284545600414276,0.01120977196842432,0.005136967170983553,0.6302647590637207,0.10170424729585648,0.11676846444606781
Pulp Fiction,BUTCH,Will you kiss it?,0.4215,0.11327828466892242,0.08450471609830856,0.06949455291032791,0.010916415601968765,0.4236505925655365,0.044854216277599335,0.253301203250885
Pulp Fiction,BUTCH,I think I cracked a rib.,0.0,0.05102837458252907,0.09228068590164185,0.06671466678380966,0.008988319896161556,0.25733426213264465,0.3621068596839905,0.16154682636260986
Pulp Fiction,BUTCH,"No retard, from the fight.",0.0454,0.07153593003749847,0.2616051435470581,0.005860806442797184,0.005772706586867571,0.5858253240585327,0.06309036165475845,0.0063097612001001835
Pulp Fiction,BUTCH,"Okay, sorry, sorry, sorry, I take it back! Can I have a towel please, Miss Beautiful Tulip.",0.7088,0.11227858066558838,0.18135052919387817,0.06269022077322006,0.012613757513463497,0.08427105098962784,0.4996894598007202,0.047106411308050156
Pulp Fiction,BUTCH,"I didn't call you a Mongoloid, I called you a retard, but I took it back.",-0.296,0.1824420541524887,0.07890906184911728,0.0057420856319367886,0.004525215830653906,0.7013950347900391,0.014685947448015213,0.012300699949264526
Pulp Fiction,BUTCH,Merci beaucoup.,0.0,0.025337129831314087,0.02903381921350956,0.001962291542440653,0.24408791959285736,0.6553541421890259,0.03289227932691574,0.011332422494888306
Pulp Fiction,BUTCH,"I'm not sure yet. Wherever you want. We're gonna get a lot of money from this. But it ain't gonna be so much, we can live like hogs in the fat house forever. I was thinking we could go somewhere in the South Pacific. The kinda money we'll have'll carry us a long way down there.",0.444,0.01454886607825756,0.047822918742895126,0.010476047173142433,0.00793322455137968,0.8717992901802063,0.030717600136995316,0.016702022403478622
